Blockno,UnixTimestamp,Value_IN(ETH),Value_IN_USD,TxnFee_ETH,TxnFee_USD,HistoricalPrice_ETH,hour,dayofweek,GasEfficiency,recon_error,autoencoder_anomaly
19559416,1711955423,0.1,350.552,0.0050373587275654,15.5321140479997,3505.52,7,0,0.0443075891841784,0.05452241,0
19559416,1711955423,0.12,420.6624,0.0031732432335251,9.78432914365334,3505.52,7,0,0.0232593384157795,0.05601821,0
19559417,1711955435,0.1,350.552,0.0029252301724326,9.01960950413228,3505.52,7,0,0.0257297333302977,0.0583234,0
19559418,1711955447,0.0,0.0,0.0032815875104467,10.1183962126483,3505.52,7,0,10118396.2126483,0.047428343,0
19559418,1711955447,0.0,0.0,0.0062494074672662,19.2693263997326,3505.52,7,0,19269326.3997326,0.119193584,0
19559418,1711955447,0.0,0.0,0.002589489,7.98439036194646,3505.52,7,0,7984390.36194646,0.04554864,0
19559419,1711955459,0.0,0.0,0.0024301662095863,7.49313693232482,3505.52,7,0,7493136.93232482,0.0459153,0
19559420,1711955471,0.0,0.0,0.0024259460724523,7.48012462670847,3505.52,7,0,7480124.62670847,0.045929037,0
19559420,1711955471,0.15,525.828,0.0027822475512111,8.57873909966,3505.52,7,0,0.0163147247452499,0.056206968,0
19559420,1711955471,0.0,0.0,0.0021688476949067,6.68739146284957,3505.52,7,0,6687391.46284957,0.047168344,0
19559423,1711955507,0.5,1752.76,0.0439020410218958,135.366874779157,3505.52,7,0,0.0772306959891407,1.9263551,0
19559423,1711955507,0.0,0.0,0.0039118924179337,12.0618686230069,3505.52,7,0,12061868.6230069,0.05415695,0
19559423,1711955507,0.0,0.0,0.0033500843848384,10.3295984165261,3505.52,7,0,10329598.4165261,0.047916785,0
19559423,1711955507,0.2,701.104,0.00248347286241,7.65750184178502,3505.52,7,0,0.0109220626766684,0.055521946,0
19559423,1711955507,0.03,105.1656,0.0005085629108698,1.56809501951651,3505.52,7,0,0.0149107218007198,0.081093416,0
19559424,1711955519,0.5098234181979628,1787.1961889613226,0.0047611914388941,14.6805840982868,3505.52,7,0,0.0082143103150888,0.04822147,0
19559424,1711955519,0.1429999999999999,501.2893599999997,0.0027697959073547,8.54034589343378,3505.52,7,0,0.0170367587223415,0.05663243,0
19559425,1711955531,0.0,0.0,0.0044818853351289,13.8193759746239,3505.52,7,0,13819375.974623902,0.064254396,0
19559426,1711955543,0.9,3154.968,0.0024224275227704,7.46927558499863,3505.52,7,0,0.002367464767513,0.08414306,0
19559426,1711955543,0.0,0.0,0.0024426226999121,7.5315450820799,3505.52,7,0,7531545.0820799,0.045876004,0
19559426,1711955543,0.5,1752.76,0.0019908787956043,6.13864490925684,3505.52,7,0,0.003502273503363,0.056885745,0
19559427,1711955555,0.15,525.828,0.0030223715079027,9.31913359659774,3505.52,7,0,0.0177227792716914,0.05505235,0
19559428,1711955567,15.0,52582.8,0.0026242047782791,8.09143245615869,3505.52,7,0,0.0001538798324928,26.260683,1
19559428,1711955567,0.05,175.276,0.000602879919417,1.85891062599796,3505.52,7,0,0.0106056197961634,0.078602515,0
19559430,1711955591,0.23,806.2696000000001,0.0017140095378711,5.28495051898771,3505.52,7,0,0.0065548180316272,0.059317626,0
19559430,1711955591,0.0,0.0,0.0019955088753838,6.15292122569116,3505.52,7,0,6152921.22569116,0.048450977,0
19559430,1711955591,0.2,701.104,0.0026950001675156,8.30972186518504,3505.52,7,0,0.0118523383882172,0.054401726,0
19559431,1711955603,0.1,350.552,0.0029331922361524,9.04415960835215,3505.52,7,0,0.025799766033434,0.058285266,0
19559431,1711955603,0.0,0.0,0.0022900372332272,7.06106541231807,3505.52,7,0,7061065.4123180695,0.04648547,0
19559432,1711955615,1.5,5258.28,0.0022469480300949,6.92820482932516,3505.52,7,0,0.0013175800505122,0.1993729,0
19559432,1711955615,0.0,0.0,0.0021022599490632,6.48207583643223,3505.52,7,0,6482075.836432231,0.04761847,0
19559432,1711955615,0.3,1051.656,0.0027873044219816,8.59433137683962,3505.52,7,0,0.0081721887847998,0.05112784,0
19559433,1711955627,0.0,0.0,0.0092632397559038,28.5621302996221,3505.52,7,0,28562130.299622104,0.294469,0
19559433,1711955627,0.06,210.3312,0.0005846747058877,1.80277695196403,3505.52,7,0,0.0085711342083005,0.078059286,0
19559434,1711955639,0.0,0.0,0.0015411433322606,4.75193753226206,3505.52,7,0,4751937.53226206,0.053522088,0
19559434,1711955639,0.0,0.0,0.002353739,7.25748245547191,3505.52,7,0,7257482.455471911,0.0461971,0
19559436,1711955663,0.0,0.0,0.0019477419734094,6.00563749838234,3505.52,7,0,6005637.49838234,0.048867714,0
19559436,1711955663,0.0,0.0,0.0004138444094522,1.27604145612365,3505.52,7,0,1276041.45612365,0.0767877,0
19559436,1711955663,0.0,0.0,0.0004351497215997,1.34173392632475,3505.52,7,0,1341733.92632475,0.0762068,0
19559436,1711955663,0.0,0.0,0.0004354986623586,1.34280984486771,3505.52,7,0,1342809.84486771,0.07619733,0
19559436,1711955663,0.09,315.4968,0.0023419024039945,7.22098567828375,3505.52,7,0,0.0228876668650714,0.06203411,0
19559436,1711955663,0.007,24.53864,0.0022344518371182,6.88967426102997,3505.52,7,0,0.2807683710369278,0.06881585,0
19559436,1711955663,0.15,525.828,0.0022308219864172,6.87848203547803,3505.52,7,0,0.0130812395353552,0.059220903,0
19559437,1711955675,0.0,0.0,0.002016692511147,6.21823852080927,3505.52,7,0,6218238.52080927,0.048274912,0
19559437,1711955675,0.0,0.0,0.0005750005173945,1.77294770867883,3505.52,7,0,1772947.70867883,0.07252874,0
19559437,1711955675,0.0851652736362258,298.54857003726227,0.0019481995135348,6.00704827053376,3505.52,7,0,0.0201208408054447,0.06480523,0
19559438,1711955687,0.0,0.0,0.0038198116275911,11.7779481371768,3505.52,7,0,11777948.1371768,0.052882474,0
19559438,1711955687,0.0,0.0,0.0018677746611427,5.75906752363725,3505.52,7,0,5759067.52363725,0.049626596,0
19559438,1711955687,0.0,0.0,0.0017656942820908,5.44431446052495,3505.52,7,0,5444314.46052495,0.05070668,0
19559439,1711955699,0.0,0.0,0.0036113568486865,11.1352018935792,3505.52,7,0,11135201.8935792,0.05035396,0
19559439,1711955699,0.0,0.0,0.0034638698126903,10.6804426462062,3505.52,7,0,10680442.646206202,0.04886387,0
19559439,1711955699,0.0,0.0,0.0034638698126903,10.6804426462062,3505.52,7,0,10680442.646206202,0.04886387,0
19559439,1711955699,0.0,0.0,0.0034638698126903,10.6804426462062,3505.52,7,0,10680442.646206202,0.04886387,0
19559440,1711955711,0.0,0.0,0.0020890471925921,6.44133582733281,3505.52,7,0,6441335.8273328105,0.047714107,0
19559442,1711955735,0.0,0.0,0.0035312143051544,10.8880916134585,3505.52,7,0,10888091.6134585,0.049513534,0
19559442,1711955735,0.0,0.0,0.0033868505422947,10.4429626182043,3505.52,7,0,10442962.6182043,0.048202038,0
19559442,1711955735,0.0,0.0,0.003386347532668,10.4414116460954,3505.52,7,0,10441411.6460954,0.048198026,0
19559444,1711955759,0.183,641.5101599999999,0.0016475976327717,5.08017707720271,3505.52,7,0,0.0079190905866301,0.06159892,0
19559444,1711955759,0.0,0.0,0.0022773281440596,7.02187840319804,3505.52,7,0,7021878.403198041,0.04654882,0
19559444,1711955759,0.0,0.0,0.0016625253842771,5.12620507548539,3505.52,7,0,5126205.075485391,0.05192517,0
19559444,1711955759,0.0,0.0,0.0023130081639513,7.1318936250963,3505.52,7,0,7131893.625096301,0.046375882,0
19559445,1711955771,0.0,0.0,0.0037989188759408,11.7135277496364,3505.52,7,0,11713527.7496364,0.05260674,0
19559445,1711955771,0.0,0.0,0.0018600121024307,5.73513257007547,3505.52,7,0,5735132.57007547,0.049704347,0
19559445,1711955771,2.5,8763.8,0.00229859805,7.08746170244745,3505.52,7,0,0.0008087201558272,0.58064747,0
19559445,1711955771,0.2,701.104,0.0026198403280096,8.07797517765061,3505.52,7,0,0.0115217930094947,0.054805838,0
19559446,1711955783,0.16,560.8832,0.0026275785172296,8.1018349906975,3505.52,7,0,0.0144447809744572,0.056529015,0
19559446,1711955783,0.116598417135667,408.7380832374234,0.0018859186561123,5.8150124373105,3505.52,7,0,0.0142267448558396,0.063275024,0
19559449,1711955819,0.15,525.828,0.0025009471697078,7.71138185084103,3505.52,7,0,0.0146652172120461,0.05768793,0
19559449,1711955819,0.0,0.0,0.0017219643775834,5.30947834881421,3505.52,7,0,5309478.34881421,0.051207587,0
19559449,1711955819,0.0,0.0,0.0005185155651851,1.59878288001353,3505.52,7,0,1598782.88001353,0.073986076,0
19559450,1711955831,0.0,0.0,0.0030344614994845,9.35641168978963,3505.52,7,0,9356411.68978963,0.046111967,0
19559450,1711955831,0.0,0.0,0.0041405677974284,12.7669627539539,3505.52,7,0,12766962.7539539,0.057739638,0
19559451,1711955843,0.199,697.59848,0.0027530394963354,8.48867943466773,3505.52,7,0,0.012168431649248,0.05413895,0
19559451,1711955843,0.0,0.0,0.0036805546691933,11.3485653838748,3505.52,7,0,11348565.3838748,0.05113845,0
19559452,1711955855,0.0,0.0,0.00723294,22.3019354106301,3505.52,7,0,22301935.410630103,0.16508561,0
19559452,1711955855,1.5009407282870657,5261.5777418248745,0.0030657792283288,9.45297629089152,3505.52,7,0,0.0017966048879126,0.19678298,0
19559452,1711955855,0.0,0.0,0.0026480088555475,8.16482958011503,3505.52,7,0,8164829.580115031,0.045486383,0
19559453,1711955867,0.2,701.104,0.0022639504849993,6.98062993600389,3505.52,7,0,0.0099566254450798,0.056762196,0
19559453,1711955867,0.2593499667185856,909.1564953313364,0.0019099452267027,5.88909559373721,3505.52,7,0,0.0064775378248971,0.05707273,0
19559454,1711955879,0.06,210.3312,0.0027242778645559,8.39999626375126,3505.52,7,0,0.0399369956707053,0.062015228,0
19559456,1711955903,0.0,0.0,0.0019120724940979,5.89565477714657,3505.52,7,0,5895654.77714657,0.04919675,0
19559456,1711955903,0.0,0.0,0.0037442799981317,11.5450550782459,3505.52,7,0,11545055.0782459,0.05190913,0
19559456,1711955903,0.0,0.0,0.0050051986607403,15.4329521949863,3505.52,7,0,15432952.1949863,0.07683341,0
19559456,1711955903,15.0,52582.8,0.0007828484588817,2.41382283916239,3505.52,7,0,4.590517886298342e-05,26.246153,1
19559456,1711955903,0.0,0.0,0.0029839587436043,9.20069227283077,3505.52,7,0,9200692.27283077,0.045927923,0
19559456,1711955903,0.0,0.0,0.0048565886760672,14.9747304650183,3505.52,7,0,14974730.4650183,0.07294592,0
19559457,1711955915,0.0,0.0,0.004721555768684,14.5583720853317,3505.52,7,0,14558372.0853317,0.06963048,0
19559457,1711955915,0.25,876.38,0.0021811137142572,6.72521231734318,3505.52,7,0,0.0076738541610595,0.05557119,0
19559461,1711955963,0.0,0.0,0.003590269015161,11.0701799935997,3505.52,7,0,11070179.9935997,0.050125733,0
19559462,1711955975,0.149,522.3224799999999,0.0026834396133494,8.27407623113784,3505.52,7,0,0.0158409345416205,0.056775298,0
19559463,1711955987,0.0,0.0,0.0037993474265935,11.7148491360957,3505.52,7,0,11714849.1360957,0.052612342,0
19559463,1711955987,0.0,0.0,0.0031577331090935,9.73650546569074,3505.52,7,0,9736505.46569074,0.04668724,0
19559463,1711955987,0.0,0.0,0.003019192312654,9.30933091510247,3505.52,7,0,9309330.91510247,0.046053078,0
19559465,1711956011,0.1,350.552,0.0026521879591679,8.17771536363018,3505.52,7,0,0.023328109211478,0.059727572,0
19559467,1711956035,0.0,0.0,0.0037725242820825,11.6321430668634,3505.52,7,0,11632143.0668634,0.0522655,0
19559467,1711956035,0.0,0.0,0.0036178937909213,11.1553578002371,3505.52,7,0,11155357.8002371,0.050425738,0
19559467,1711956035,0.0,0.0,0.0036178937909213,11.1553578002371,3505.52,7,0,11155357.8002371,0.050425738,0
19559467,1711956035,0.0,0.0,0.0021356631131152,6.58507063622284,3505.52,7,0,6585070.63622284,0.047386028,0
19559470,1711956071,0.05,175.276,0.00621435,19.1612307469783,3505.52,7,0,0.1093203327190144,0.06117026,0
19559470,1711956071,0.0,0.0,0.0029941183215339,9.23201815840227,3505.52,7,0,9232018.15840227,0.04596248,0
19559470,1711956071,0.3,1051.656,0.0027032300425388,8.33509773463846,3505.52,7,0,0.0079256883683569,0.051553167,0
19559472,1711956095,0.166,581.91632,0.0037778386,11.648529152597,3505.52,7,0,0.0200175329892439,0.051597655,0
19559472,1711956095,10.05,35230.476,0.0470728116724888,145.143579998811,3505.52,7,0,0.0041198302286546,14.133665,1
19559473,1711956107,0.14566,510.6140432,0.00248966989119,7.6766096645501,3505.52,7,0,0.0150340746631388,0.057971306,0
19559473,1711956107,8.75,30673.3,0.004463083977475,13.7614041590094,3505.52,7,0,0.0004486443962195,8.605573,1
19559475,1711956131,0.0,0.0,0.0039928427082192,12.3114694969833,3505.52,7,0,12311469.4969833,0.05535713,0
19559476,1711956143,0.0,0.0,0.0030934978814454,9.53844355751851,3505.52,7,0,9538443.55751851,0.0463661,0
19559476,1711956143,0.19,666.0488,0.0017586363047056,5.42255200213657,3505.52,7,0,0.0081413734158746,0.060485326,0
19559476,1711956143,0.13,455.7176,0.0023926361213899,7.377417238409,3505.52,7,0,0.016188572094254,0.05934438,0
19559478,1711956167,0.0,0.0,0.0039688409590046,12.2374628744031,3505.52,7,0,12237462.8744031,0.05499349,0
19559479,1711956179,0.0,0.0,0.0022818111388473,7.03570120004176,3505.52,7,0,7035701.20004176,0.046526257,0
19559479,1711956179,0.0,0.0,0.0025384010639565,7.82686660951627,3505.52,7,0,7826866.60951627,0.045635987,0
19559481,1711956203,0.0552999636929817,193.8551287250212,0.0021335986280012,6.57870503472912,3505.52,7,0,0.0339361926819313,0.06566517,0
19559482,1711956215,0.0,0.0,0.0006068488438477,1.87114834624772,3505.52,7,0,1871148.34624772,0.07172389,0
19559483,1711956227,0.07,245.3864,0.0027914063888231,8.60697931800259,3505.52,7,0,0.0350752090699703,0.06095937,0
19559485,1711956251,0.1689,592.082328,0.0025668066498837,7.91445195415455,3505.52,7,0,0.0133671477200167,0.056420997,0
19559485,1711956251,0.0075367495172324,26.42022616764852,0.0031800732132852,9.80538859768804,3505.52,7,0,0.3711318807165558,0.06388348,0
19559486,1711956263,0.0,0.0,0.0034219526775524,10.5511959995529,3505.52,7,0,10551195.999552902,0.048489425,0
19559486,1711956263,0.0,0.0,0.00246025395,7.5859090061092,3505.52,7,0,7585909.0061092,0.045823567,0
19559487,1711956275,0.0,0.0,0.0020854355555915,6.43019976162308,3505.52,7,0,6430199.761623081,0.047740612,0
19559487,1711956275,0.0,0.0,0.0008540011214888,2.63321385937804,3505.52,7,0,2633213.85937804,0.06589127,0
19559489,1711956299,0.0,0.0,0.002697663656364,8.31793442553579,3505.52,7,0,8317934.425535792,0.045465935,0
19559489,1711956299,0.08,280.4416,0.0028250401132602,8.71068502412142,3505.52,7,0,0.0310606022539481,0.06010747,0
19559490,1711956311,0.14,490.7728,0.0017733326756801,5.46786656526654,3505.52,7,0,0.0111413398503853,0.06275749,0
19559490,1711956311,0.0,0.0,0.0038670637992827,11.9236447530864,3505.52,7,0,11923644.7530864,0.053524427,0
19559491,1711956323,0.1,350.552,0.0020774040104102,6.40543541933887,3505.52,7,0,0.0182724257772497,0.06300597,0
19559491,1711956323,0.0,0.0,0.0070220069200135,21.6515476117789,3505.52,7,0,21651547.6117789,0.1543206,0
19559491,1711956323,0.15,525.828,0.0027865405732784,8.59197613755357,3505.52,7,0,0.0163398984481877,0.05618506,0
19559493,1711956347,0.0,0.0,0.0023005150743093,7.09337262557529,3505.52,7,0,7093372.62557529,0.046434693,0
19559493,1711956347,0.0,0.0,0.0015074204698962,4.64795697963592,3505.52,7,0,4647956.979635919,0.053997096,0
19559493,1711956347,0.0,0.0,0.00087607302237,2.70127001743291,3505.52,7,0,2701270.01743291,0.06540599,0
19559494,1711956359,0.0,0.0,0.0036390539696457,11.2206027682846,3505.52,7,0,11220602.7682846,0.050661422,0
19559494,1711956359,0.0,0.0,0.0036113818461734,11.1352789704438,3505.52,7,0,11135278.9704438,0.050354235,0
19559494,1711956359,0.0,0.0,0.003463533804004,10.679406602216,3505.52,7,0,10679406.602216,0.04886076,0
19559497,1711956395,0.08,280.4416,0.0027695495983936,8.53958642818973,3505.52,7,0,0.0304504980635513,0.060392715,0
19559497,1711956395,0.1029518480522522,360.8997623841311,0.0023000893208227,7.09205986385467,3505.52,7,0,0.0196510515755204,0.061458632,0
19559498,1711956407,1.0,3505.52,0.0144275592664603,44.4857132637125,3505.52,7,0,0.0126901895442109,0.22235252,0
19559498,1711956407,0.0,0.0,0.0034088468304503,10.5107856331499,3505.52,7,0,10510785.6331499,0.04838041,0
19559499,1711956419,0.0,0.0,0.0041505813513179,12.797838391257,3505.52,7,0,12797838.391257,0.057910137,0
19559500,1711956431,0.0,0.0,0.0017364682023855,5.35419921805164,3505.52,7,0,5354199.21805164,0.051038913,0
19559501,1711956443,0.0,0.0,0.0023158121581706,7.14053941753603,3505.52,7,0,7140539.417536031,0.046362933,0
19559502,1711956455,0.075,262.914,0.0028250733521289,8.71078751233542,3505.52,7,0,0.0331316988794956,0.06044425,0
19559503,1711956467,0.0,0.0,0.0037076942616298,11.4322471837499,3505.52,7,0,11432247.1837499,0.05146102,0
19559504,1711956479,0.0,0.0,0.0038837436156076,11.9750750409556,3505.52,7,0,11975075.0409556,0.053757105,0
19559504,1711956479,0.199,697.59848,0.0024706456211574,7.61795052435236,3505.52,7,0,0.0109202510209484,0.055630684,0
19559505,1711956491,0.0,0.0,0.0037495966573996,11.5614483832634,3505.52,7,0,11561448.3832634,0.051975522,0
19559505,1711956491,8.0,28044.16,0.0023631732673005,7.28657192945949,3505.52,7,0,0.0002598249307235,7.1226063,1
19559506,1711956503,0.0,0.0,0.0047435838501372,14.6262931312398,3505.52,7,0,14626293.1312398,0.07015724,0
19559506,1711956503,0.07,245.3864,0.0026694963033961,8.23108364472207,3505.52,7,0,0.0335433569716117,0.06160774,0
19559506,1711956503,0.0,0.0,0.0020812122335428,6.41717763568973,3505.52,7,0,6417177.63568973,0.0477718,0
19559509,1711956539,0.0,0.0,0.0032792170471503,10.1110871627559,3505.52,7,0,10111087.1627559,0.047412444,0
19559509,1711956539,0.0,0.0,0.0029216697495909,9.00863135136869,3505.52,7,0,9008631.35136869,0.045743287,0
19559509,1711956539,0.0,0.0,0.0003909027728011,1.20530356823752,3505.52,7,0,1205303.56823752,0.0774193,0
19559510,1711956551,1.0,3505.52,0.0193888483635069,59.7832753886293,3505.52,7,0,0.0170540391643965,0.37888056,0
19559510,1711956551,0.15,525.828,0.0026655679811452,8.21897111660614,3505.52,7,0,0.0156305314684185,0.056820422,0
19559511,1711956563,0.0,0.0,0.0057635604045916,17.7712730754669,3505.52,7,0,17771273.0754669,0.10056616,0
19559511,1711956563,0.0,0.0,0.0032161073758098,9.91649577750722,3505.52,7,0,9916495.77750722,0.047013734,0
19559512,1711956587,0.18,630.9936,0.0016599677414752,5.11831887919868,3505.52,7,0,0.0081115226384026,0.061637975,0
19559512,1711956587,1.0,3505.52,0.030427,93.8181415495277,3505.52,7,0,0.0267629742585307,0.9328892,0
19559512,1711956587,0.12,420.6624,0.0022683860480143,6.99430648245253,3505.52,7,0,0.0166268876558153,0.060627155,0
19559514,1711956611,1.0,3505.52,0.027007,83.2729664057612,3505.52,7,0,0.023754811378057,0.72992104,0
19559514,1711956611,1.108,3884.116160000001,0.0026730486573731,8.24203691807319,3505.52,7,0,0.0021219851766614,0.11303599,0
19559514,1711956611,0.0,0.0,0.0040657419879587,12.5362460094708,3505.52,7,0,12536246.0094708,0.05650179,0
19559514,1711956611,0.0,0.0,0.0040655336891909,12.5356037442696,3505.52,7,0,12535603.744269602,0.056498434,0
19559515,1711956623,0.0,0.0,0.0025500918523322,7.8629138057122,3505.52,7,0,7862913.805712201,0.045613814,0
19559515,1711956623,0.0,0.0,0.0028358024667603,8.7438694985711,3505.52,7,0,8743869.4985711,0.045565464,0
19559516,1711956635,0.0,0.0,0.00847354708863,26.1272041340809,3505.52,7,0,26127204.134080894,0.23859727,0
19559518,1711956659,0.0795,278.68884,0.0028274145674262,8.71800637939949,3505.52,7,0,0.0312822226685405,0.06012887,0
19559519,1711956671,0.0,0.0,0.0029359354043103,9.05261785065432,3505.52,7,0,9052617.85065432,0.04578145,0
19559520,1711956683,0.0,0.0,0.0226394,69.8059760671896,3505.52,7,0,69805976.0671896,2.304938,0
19559520,1711956683,0.2,701.104,0.0026687210348615,8.2286931937043,3505.52,7,0,0.0117367654184935,0.0545414,0
19559522,1711956707,0.0,0.0,0.0226394,69.8059760671896,3505.52,7,0,69805976.0671896,2.304938,0
19559523,1711956719,0.0,0.0,0.0022849650575911,7.04542594435238,3505.52,7,0,7045425.94435238,0.046510525,0
19559523,1711956719,0.0,0.0,0.0038947499998442,12.0090119560064,3505.52,7,0,12009011.9560064,0.05391238,0
19559523,1711956719,0.18,630.9936,0.002562399456934,7.90086288352685,3505.52,7,0,0.0125213042905752,0.055940866,0
19559524,1711956731,0.0,0.0,0.0143907227982663,44.372132266992,3505.52,7,0,44372132.266992,0.8285197,0
19559526,1711956755,0.0,0.0,0.003461888128608,10.6743323521338,3505.52,7,0,10674332.3521338,0.04884553,0
19559526,1711956755,0.0,0.0,0.0021727500037022,6.69942378147945,3505.52,7,0,6699423.781479451,0.047143612,0
19559526,1711956755,0.0,0.0,0.0014402096861125,4.44072028766244,3505.52,7,0,4440720.287662441,0.05498444,0
19559526,1711956755,1.488,5216.21376,0.0005145966653484,1.58669940482399,3505.52,7,0,0.0003041860394386,0.20933196,0
19559526,1711956755,0.0,0.0,0.0017199795960562,5.30335850412797,3505.52,7,0,5303358.50412797,0.051230855,0
19559527,1711956767,0.0,0.0,0.0015133942446996,4.6663764245399,3505.52,7,0,4666376.4245399,0.053911954,0
19559527,1711956767,0.0,0.0,0.002085374429558,6.43001128655623,3505.52,7,0,6430011.28655623,0.04774106,0
19559529,1711956791,0.0,0.0,0.0019251111760373,5.93585804752514,3505.52,7,0,5935858.04752514,0.049074702,0
19559529,1711956791,0.5,1752.76,0.0026676633570387,8.2254319662521,3505.52,7,0,0.004692845547342,0.052983183,0
19559529,1711956791,0.0790912413815707,277.2559284879237,0.0022126079882806,6.82232127512161,3505.52,7,0,0.0246065838437506,0.06351617,0
19559531,1711956815,0.0,0.0,0.0034100427066585,10.5144729793679,3505.52,7,0,10514472.9793679,0.04839027,0
19559531,1711956815,0.0,0.0,0.0032705881791058,10.0844810443872,3505.52,7,0,10084481.0443872,0.047355127,0
19559532,1711956839,1.732,6071.56064,0.0020424091889666,6.29753292774612,3505.52,7,0,0.0010372181552828,0.2674487,0
19559532,1711956839,0.0,0.0,0.0006068369501725,1.8711116734733,3505.52,7,0,1871111.6734733,0.07172419,0
19559532,1711956839,0.4,1402.208,0.00321248235,9.90531842894993,3505.52,7,0,0.0070640863708421,0.04878076,0
19559532,1711956839,0.15,525.828,0.0026198030822414,8.07786033462439,3505.52,7,0,0.015362172267856,0.057070393,0
19559532,1711956839,0.5,1752.76,0.0030473155033791,9.39604552673915,3505.52,7,0,0.0053607142571592,0.05124312,0
19559533,1711956851,0.0,0.0,0.0007591199999683,2.34065887567325,3505.52,7,0,2340658.87567325,0.06804382,0
19559533,1711956851,0.035,122.6932,0.0022189287400644,6.84181058348457,3505.52,7,0,0.0557635673999944,0.066659026,0
19559534,1711956863,0.2071,725.993192,0.002833209819173,8.7358753690698,3505.52,7,0,0.0120329990050881,0.053422026,0
19559537,1711956899,0.2,701.104,0.0027366899067879,8.43826736294071,3505.52,7,0,0.0120356856484986,0.054183707,0
19559538,1711956911,0.1475,517.0641999999999,0.0017489917403493,5.39281410145765,3505.52,7,0,0.0104296798947364,0.06253967,0
19559538,1711956911,0.0,0.0,0.0033083122749447,10.2007989384693,3505.52,7,0,10200798.9384693,0.047612257,0
19559538,1711956911,0.0,0.0,0.0005689439999762,1.75427313647518,3505.52,7,0,1754273.13647518,0.07268316,0
19559538,1711956911,0.0,0.0,0.0018622305343853,5.74197284887806,3505.52,7,0,5741972.8488780605,0.04968205,0
19559538,1711956911,0.03,105.1656,0.0029941350688828,9.23206979691915,3505.52,7,0,0.0877860223222529,0.062904716,0
19559539,1711956923,0.0,0.0,0.00281053605,8.66596341962568,3505.52,7,0,8665963.41962568,0.045530066,0
19559539,1711956923,0.0,0.0,0.0022243032,6.85838211018725,3505.52,7,0,6858382.11018725,0.04683402,0
19559539,1711956923,0.1281386338542348,449.1925437486972,0.0019253717068027,5.93666136406067,3505.52,7,0,0.0132162954026362,0.06234435,0
19559541,1711956959,0.0,0.0,0.0039401255751708,12.1489223036873,3505.52,7,0,12148922.3036873,0.054567065,0
19559541,1711956959,0.0,0.0,0.0039740504004827,12.2535255857446,3505.52,7,0,12253525.5857446,0.05507186,0
19559542,1711956971,0.0,0.0,0.0064323188659105,19.8333125794095,3505.52,7,0,19833312.579409502,0.12689906,0
19559542,1711956971,0.0,0.0,0.0023720722587904,7.31401094228518,3505.52,7,0,7314010.942285181,0.046123125,0
19559543,1711956983,0.0,0.0,0.0026550499059478,8.1865398460998,3505.52,7,0,8186539.8460998,0.045481667,0
19559543,1711956983,0.0,0.0,0.00096133968,2.96417991176973,3505.52,7,0,2964179.91176973,0.06358615,0
19559543,1711956983,0.275,964.018,0.003199161,9.86424358424191,3505.52,7,0,0.0102324267534522,0.04977628,0
19559543,1711956983,0.0,0.0,0.0030277806106648,9.33581194045649,3505.52,7,0,9335811.94045649,0.046085857,0
19559544,1711956995,0.5,1752.76,0.0042226985213225,13.0202033586755,3505.52,7,0,0.0074284005518422,0.048156872,0
19559544,1711956995,0.0,0.0,0.0035440587255347,10.927695900748,3505.52,7,0,10927695.900748,0.049643308,0
19559544,1711956995,0.15,525.828,0.0031607771848031,9.74589152168716,3505.52,7,0,0.0185343715115071,0.05445279,0
19559544,1711956995,0.0,0.0,0.0023480614318993,7.23997632973745,3505.52,7,0,7239976.329737451,0.04622083,0
19559546,1711957031,0.0,0.0,0.0011234845625,3.46413493651475,3505.52,7,0,3464134.93651475,0.060365897,0
19559546,1711957031,0.342,1198.88784,0.0029126598538096,8.98085037796487,3505.52,7,0,0.0074909846199406,0.050039116,0
19559546,1711957031,0.0,0.0,0.0042498389492804,13.1038877347846,3505.52,7,0,13103887.7347846,0.059669152,0
19559547,1711957043,0.045789017010585,160.51431491094593,0.0022547106896878,6.95214009394194,3505.52,7,0,0.0433116513906399,0.065624475,0
19559548,1711957055,0.0,0.0,0.00452943718,13.9659965981836,3505.52,7,0,13965996.5981836,0.06526931,0
19559549,1711957067,0.189,662.54328,0.0030307360849904,9.34492480431516,3505.52,7,0,0.0141046254219204,0.05321496,0
19559550,1711957079,0.0,0.0,0.005441860528,16.7793486478684,3505.52,7,0,16779348.6478684,0.08970322,0
19559550,1711957079,0.2,701.104,0.0050355256083984,15.526461836691,3505.52,7,0,0.0221457327508404,0.049019035,0
19559550,1711957079,0.0,0.0,0.0040785656998579,12.5757864445499,3505.52,7,0,12575786.4445499,0.05670941,0
19559550,1711957079,0.1,350.552,0.002853081,8.79714586092182,3505.52,7,0,0.0250951237928372,0.05867619,0
19559551,1711957091,0.0,0.0,0.0072101294077131,22.2316015829114,3505.52,7,0,22231601.5829114,0.16389717,0
19559553,1711957115,0.068,238.37536000000003,0.0027117755052365,8.36144668225008,3505.52,7,0,0.0350768076330257,0.061517533,0
19559553,1711957115,0.0,0.0,0.0023027262687895,7.1001905884613,3505.52,7,0,7100190.5884613,0.04642415,0
19559554,1711957127,0.3,1051.656,0.0036184332278674,11.1570210917798,3505.52,7,0,0.0106090024505834,0.04788073,0
19559554,1711957127,0.0,0.0,0.0038954412,12.0111431918843,3505.52,7,0,12011143.1918843,0.053922173,0
